4323.242,338.363,2397.759,272.08,,
4323.72,345.866,2397.999,279.615,,
4324.085,353.368,2398.398,287.149,,
4324.268,0.868,2398.924,294.68,,
4324.568,8.368,2399.594,302.208,,
4324.627,15.868,2400.335,309.733,,
4324.627,23.368,2401.187,317.255,,
4324.521,30.868,2402.057,324.774,,
4324.327,38.368,2402.917,332.289,,
4324.156,45.87,2403.92,339.8,,
4323.901,53.373,2404.82,347.308,,
4323.667,60.877,2405.643,354.813,,
4323.47,68.383,2406.322,2.315,,
4323.284,75.89,2406.944,9.814,,
4323.218,83.4,2407.453,17.312,,
4323.231,90.908,2407.982,24.808,,
4323.305,98.416,2408.393,32.302,,
4323.458,105.922,2408.654,39.796,,
4323.63,113.429,2408.917,47.291,,
4323.946,120.934,2409.085,54.784,,
4324.175,128.441,2409.221,62.278,,
4324.353,135.945,2409.322,69.772,,
4324.652,143.448,2409.375,77.266,,
4324.815,150.95,2409.406,84.76,,
4325.048,158.452,2409.396,92.252,,
4325.108,165.953,2409.379,99.746,,
4324.985,173.453,2409.335,107.244,,
4324.862,180.953,2409.212,114.74,,
4324.68,188.453,2409.081,122.234,,
4324.324,195.953,2408.863,129.729,,
4323.925,203.455,2408.613,137.223,,
4323.711,210.957,2408.414,144.717,,
4323.367,218.459,2408.069,152.214,,
4322.843,225.962,2407.61,159.71,,
4322.545,233.469,2407.324,167.206,,
4322.213,240.974,2406.885,174.704,,
4321.985,248.482,2406.299,182.203,,
4321.805,255.99,2405.72,189.704,,
4321.748,263.499,2405.206,197.206,,
4321.757,271.006,2404.628,204.71,,
4321.802,278.513,2404.09,212.216,,
4321.903,286.017,2403.676,219.724,,
4322.049,293.522,2403.278,227.232,,
4322.267,301.026,2402.939,234.743,,
4322.493,308.531,2402.734,242.254,,
4322.8,316.035,2402.547,249.763,,
4323.294,323.539,2402.439,257.275,,
4323.618,331.044,2402.391,264.787,,
4323.791,338.546,2402.409,272.299,,
4323.97,346.047,2402.485,279.81,,
4324.214,353.548,2402.631,287.32,,
4324.641,1.048,2402.837,294.831,,
4325.002,8.548,2403.021,302.342,,
4325.591,16.047,2403.396,309.849,,
4326.268,23.545,2403.718,317.359,,
4326.798,31.041,2403.957,324.867,,
4327.43,38.537,2404.26,332.371,,
4327.987,46.03,2404.535,339.874,,
4328.423,53.523,2404.917,347.377,,
4328.804,61.015,2405.258,354.879,,
4329.001,68.506,2405.551,2.38,,
4329.129,75.999,2405.839,9.879,,
4329.182,83.492,2406.025,17.378,,
4329.168,90.985,2406.158,24.877,,
4329.066,98.477,2406.24,32.375,,
4328.93,105.968,2406.428,39.874,,
4328.734,113.462,2406.56,47.37,,
4328.356,120.956,2406.645,54.867,,
4327.975,128.448,2406.713,62.364,,
4327.665,135.941,2406.747,69.861,,
4327.366,143.437,2406.79,77.359,,
4446.028,150.934,2406.874,84.854,,
5733.672,159.082,2406.807,92.333,,
7491.1,169.004,2405.317,99.692,,
9261.162,178.06,2400.828,106.814,,
10645.297,185.833,2391.963,113.663,,
11751.152,192.641,2377.557,120.252,,
12643.588,198.876,2356.887,126.634,,
13355.612,204.778,2329.35,132.869,,
13923.195,210.51,2294.685,139.01,,
14338.911,216.17,2253.298,145.119,,
14627.428,221.904,2205.762,151.259,,
14796.548,227.788,2153.06,157.499,,
14881.45,233.965,2096.716,163.907,,
14908.321,240.481,2038.528,170.558,,
14909.646,247.438,1980.336,177.526,,
14914.443,254.866,1924.055,184.88,,
14951.229,262.839,1871.752,192.676,,
15049.022,271.363,1825.285,200.944,,
15229.389,280.449,1785.993,209.673,,
15507.877,290.004,1754.826,218.797,,
15886.761,299.886,1731.945,228.181,,
16366.347,309.883,1716.882,237.642,,
16939.23,319.795,1708.535,246.969,,
17589.475,329.433,1705.172,255.962,,
18290.914,338.656,1704.629,264.459,,
19015.068,347.384,1704.497,272.367,,
19730.879,355.602,1702.333,279.649,,
20411.273,3.342,1695.842,286.319,,
21037.885,10.671,1682.999,292.417,,
21602.871,17.667,1662.233,298.008,,
22101.004,24.408,1632.024,303.151,,
22526.459,30.967,1591.511,307.893,,
22872.939,37.411,1540.081,312.295,,
23135.908,43.811,1477.216,316.403,,
23317.109,50.243,1403.01,320.248,,
23426.814,56.779,1318.082,323.866,,
23481.158,63.482,1223.5,327.29,,
23499.174,70.403,1120.652,330.553,,
23500.146,77.577,1010.709,333.685,,
23502.986,85.031,895.427,336.699,,
23526.291,92.778,776.561,339.616,,
23587.766,100.817,656.398,342.447,,
23702.729,109.128,536.883,345.218,,
23881.77,117.66,420.629,347.936,,
24129.732,126.34,310.379,350.629,,
24449.383,135.075,209.117,353.34,,
24838.322,143.776,120.703,356.152,,
25288.213,152.357,51.219,359.448,,
25762.096,160.745,14.832,5.648,,
26031.213,168.815,11.743,132.591,,
26116.932,176.45,9.973,170.586,,
26070.816,183.962,6.465,171.83,,
26037.762,191.469,5.233,153.722,,
26021.482,198.984,5.01,42.858,,
26017.746,206.496,5.01,35.103,,
26022.49,214,5.033,42.603,,
26022.211,221.493,5.061,58.783,,
26024.125,228.994,5.083,72.06,,
26021.15,236.489,5.055,93.136,,
26020.697,243.999,5.055,93.566,,
26018.656,251.501,5.083,101.066,,
26017.924,259.015,5.083,115.305,,
26017.566,266.524,5.015,122.805,,
26017.922,274.039,5.044,117.302,,
26019.383,281.549,5.004,131.196,,
26021.133,289.065,4.975,132.827,,
26023.465,296.576,4.929,134.061,,
26025.764,304.087,4.859,126.468,,
26029.41,311.594,4.788,113.592,,
26033.756,319.103,4.746,95.455,,
26038.482,326.612,4.697,89.437,,
26042.381,334.118,4.624,71.885,,
26045.684,341.623,4.624,59.807,,
26048.25,349.125,4.492,67.307,,
26048.498,356.626,4.492,52.748,,
26046.84,4.126,4.492,60.248,,
26043.666,11.626,4.543,67.748,,
26040.146,19.128,4.618,90.887,,
26035.922,26.631,4.587,114.556,,
26030.387,34.135,4.555,114.399,,
26023.719,41.643,4.524,113.818,,
26017.215,49.156,4.473,112.753,,
26011.342,56.673,4.441,101.294,,
26006.33,64.192,4.408,98.651,,
26002.564,71.715,4.408,95.81,,
26000.471,79.241,4.441,103.31,,
25999.885,86.766,4.473,120.436,,
26000.83,94.292,4.473,135.697,,
26003.449,101.819,4.421,143.197,,
26007.629,109.347,4.454,136.635,,
26012.895,116.873,4.498,151.054,,
26019.061,124.397,4.466,162.765,,
26025.855,131.917,4.466,167.256,,
26032.354,139.433,4.408,174.756,,
26038.385,146.946,4.408,181.13,,
26043.467,154.454,4.376,188.63,,
26047.84,161.96,4.343,198.476,,
26050.225,169.463,4.31,212.632,,
26050.471,176.964,4.31,236.037,,
26049.307,184.464,4.23,243.537,,
26047.752,191.964,4.263,310.024,,
26045.508,199.465,4.209,289.619,,
26041.955,206.967,4.175,336.345,,
26036.859,214.471,4.209,349.726,,
26030.891,221.978,4.175,353.745,,
26025.016,229.49,4.175,2.832,,
26019.281,237.005,4.175,10.332,,
26014.373,244.524,4.141,17.832,,
26010.953,252.047,4.106,21.745,,
26009.104,259.571,4.106,25.605,,
26008.623,267.095,4.106,33.105,,
26009.607,274.619,4.05,40.605,,
26012.115,282.145,4.015,38.066,,
26015.818,289.671,4.015,41.295,,
26020.754,297.194,4.015,48.795,,
26026.658,304.715,3.993,56.295,,
26032.84,312.234,3.993,58.414,,
26038.715,319.749,3.935,65.914,,
26043.885,327.26,3.935,62.741,,
26048.865,334.768,3.906,70.241,,
26052.889,342.273,3.84,67.611,,
26053.867,349.776,3.817,61.93,,
26052.877,357.276,3.696,65.435,,
26051.1,4.776,3.578,58.69,,
26048.713,12.276,3.578,52.382,,
26045.148,19.777,3.447,59.882,,
26040.074,27.28,3.422,57.522,,
26034.125,34.786,3.389,62.693,,
26027.805,42.295,3.355,65.506,,
26021.109,49.808,3.346,68.397,,
26014.613,57.325,3.321,73.585,,
26009.314,64.847,3.295,78.729,,
26005.814,72.372,3.224,83.843,,
26003.828,79.897,3.224,86.562,,
26003.328,87.423,3.224,94.061,,
26004.438,94.951,3.224,101.562,,
26007.047,102.478,3.295,109.062,,
26010.844,110.005,3.251,120.972,,
26016.037,117.528,3.144,126.432,,
26021.961,125.05,3.107,129.911,,
26027.98,132.569,3.032,133.361,,
26033.465,140.083,2.878,136.773,,
26039.072,147.594,2.848,135.369,,
26044.072,155.101,2.817,135.156,,
26047.336,162.606,2.817,139.964,,
26048.193,170.109,2.787,147.464,,
26047.203,177.609,2.756,152.79,,
26045.547,185.109,2.724,158.32,,
26042.506,192.609,2.671,164.109,,
26038.434,200.111,2.671,170.235,,
26033.375,207.614,2.639,177.735,,
26028.061,215.12,2.639,185.017,,
26022.102,222.628,2.606,192.517,,
26015.463,230.14,2.562,201.333,,
26009.27,237.657,2.517,214.315,,
26004.533,245.179,2.483,232.522,,
26001.25,252.702,2.483,248.291,,
25999.422,260.226,2.483,255.791,,
25999.037,267.75,2.483,263.291,,
26000.141,275.276,2.471,270.791,,
26002.533,282.802,2.424,288.537,,
26006.264,290.325,2.389,312.897,,
26011.225,297.848,2.377,334.764,,
26016.521,305.369,2.377,344.765,,
26021.785,312.885,2.34,352.265,,
26027.008,320.398,2.34,0.481,,
26032.58,327.907,2.328,7.981,,
26037.141,335.415,2.34,14.804,,
26039.754,342.92,2.353,23.661,,
26040.307,350.421,2.353,29.198,,
26039.193,357.922,2.365,36.698,,
26037.111,5.422,2.353,47.333,,
26033.656,12.922,2.291,58.936,,
26029.418,20.424,2.34,61.898,,
26025.074,27.927,2.328,79.518,,
26019.975,35.432,2.34,81.523,,
26013.762,42.94,2.353,94.605,,
26007.16,50.453,2.365,107.659,,
26001.215,57.97,2.401,109.713,,
25996.684,65.491,2.436,122.396,,
25993.465,73.013,2.471,134.303,,
25991.637,80.537,2.413,145.307,,
25991.309,88.063,2.303,149.814,,
25992.43,95.588,2.303,147.024,,
25994.861,103.113,2.202,154.524,,
25998.734,110.636,2.163,154.641,,
26003.727,118.159,2.109,157.911,,
26009.143,125.68,2.109,154.64,,
26014.611,133.197,2.109,162.14,,
26020.668,140.71,2.123,169.64,,
26026.74,148.221,2.123,179.197,,
26031.316,155.729,2.123,186.926,,
26034.113,163.233,2.082,197.173,,
26035.279,170.735,2.082,226.923,,
26035.279,178.236,2.068,234.423,,
26033.199,185.736,2.068,266.756,,
26029.631,193.236,2.068,274.256,,
26025.402,200.738,2.068,281.756,,
26020.91,208.242,2.054,289.256,,
26015.783,215.747,1.983,319.37,,
26009.564,223.255,1.983,338.323,,
26002.902,230.768,1.998,345.823,,
25997.086,238.286,2.012,347.27,,
25992.469,245.806,2.012,345.482,,
25989.203,253.329,1.969,352.982,,
25987.441,260.854,1.925,5.307,,
25987.186,268.38,1.864,11.817,,
25988.283,275.905,1.864,16.111,,
25990.826,283.428,1.864,23.611,,
25994.67,290.952,1.864,31.111,,
25999.209,298.474,1.88,49.046,,
26004.191,305.993,1.88,65.05,,
26009.471,313.508,1.864,72.55,,
26015.217,321.02,1.864,70.043,,
26020.568,328.531,1.88,60.605,,
26024.416,336.038,1.88,76.42,,
26026.799,343.542,1.88,83.92,,
26027.965,351.043,1.88,91.42,,
26027.717,358.544,1.88,80.419,,
26025.273,6.044,1.895,71.363,,
26021.826,13.544,1.849,87.032,,
26018.117,21.046,1.802,86.08,,
26013.795,28.549,1.864,70.429,,
26008.58,36.054,1.864,93.115,,
26002.52,43.563,1.983,100.615,,
25996.285,51.075,1.983,122.686,,
25990.898,58.592,1.925,140.903,,
25986.525,66.111,1.88,138.857,,
25983.393,73.633,1.833,140.872,,
25981.777,81.158,1.77,142.472,,
25981.588,88.682,1.786,134.995,,
25982.713,96.205,1.737,132.486,,
25985.27,103.728,1.737,92.703,,
25989.1,111.251,1.786,65.795,,
25993.664,118.773,1.786,43.431,,
25998.436,126.291,1.786,50.931,,
26003.967,133.806,1.786,58.431,,
26009.844,141.319,1.786,65.931,,
26015.225,148.829,1.77,57.292,,
26019.428,156.336,1.818,58.043,,
26022.176,163.84,1.818,90.095,,
26023.773,171.342,1.802,97.595,,
26023.154,178.843,1.818,95.704,,
26020.711,186.343,1.818,93.75,,
26017.686,193.843,1.818,82.641,,
26014.609,201.345,1.802,59.758,,
26010.73,208.848,1.818,61.349,,
26005.34,216.352,1.754,63.2,,
25999.498,223.861,1.737,60.392,,
25993.938,231.373,1.737,63.146,,
25988.832,238.888,1.737,61.759,,
25984.428,246.407,1.737,69.259,,
25981.371,253.93,1.737,68.083,,
25979.818,261.454,1.786,84.63,,
25979.691,268.978,1.802,78.243,,
25980.928,276.501,1.802,90.315,,
25983.6,284.025,1.802,97.815,,
25987.348,291.549,1.849,105.315,,
25991.916,299.07,1.849,98.678,,
25996.93,306.588,1.833,106.178,,
26002.777,314.103,1.849,108.932,,
26008.672,321.617,1.849,111.639,,
26013.902,329.127,1.849,119.139,,
26018.166,336.634,1.849,117.058,,
26021.393,344.138,1.833,114.031,,
26022.93,351.64,1.818,126.67,,
26022.125,359.14,1.802,138.419,,
26019.748,6.64,1.802,149.202,,
26017.082,14.141,1.802,150.78,,
26013.785,21.642,1.802,158.28,,
26009.645,29.145,1.754,169.374,,
26004.416,36.65,1.802,173.301,,
25998.998,44.159,1.653,177.405,,
25993.465,51.67,1.635,182.233,,
25988.145,59.186,1.653,190.899,,
25983.738,66.705,1.653,209.858,,
25980.807,74.228,1.653,345.531,,
25979.361,81.752,1.653,1.898,,
25979.273,89.275,1.635,9.398,,
25980.645,96.799,1.618,21.039,,
25983.277,104.325,1.6,43.669,,
25986.984,111.847,1.546,97.802,,
25991.543,119.368,1.564,170.762,,
25996.891,126.886,1.635,174.234,,
26002.609,134.402,1.635,147.576,,
26008.057,141.915,1.635,13.947,,
26012.889,149.424,1.653,21.447,,
26016.826,156.931,1.6,21.06,,
26020.359,164.434,1.582,17.4,,
26021.652,171.936,1.6,28.607,,
26021.096,179.437,1.6,43.388,,
26019.266,186.937,1.6,50.888,,
26016.959,194.437,1.546,58.388,,
26013.779,201.939,1.546,80.557,,
26009.705,209.441,1.546,88.057,,
26004.75,216.947,1.564,95.557,,
25999.586,224.455,1.635,86.11,,
25994.061,231.966,1.618,64.272,,
25988.797,239.481,1.6,85.678,,
25984.719,247.001,1.582,78.562,,
25982.031,254.522,1.635,100.697,,
25980.73,262.045,1.582,66.614,,
25980.705,269.567,1.564,86.9,,
25982.105,277.09,1.582,81.031,,
25984.766,284.615,1.582,76.082,,
25988.377,292.137,1.527,83.582,,
25993.148,299.657,1.582,103.615,,
25998.563,307.176,1.582,74.144,,
26004.221,314.692,1.564,81.644,,
26009.633,322.204,1.618,101.025,,
26014.951,329.714,1.618,96.516,,
26019.979,337.221,1.6,104.016,,
26023.816,344.725,1.6,122.584,,
26025.17,352.228,1.618,130.084,,
26024.922,359.728,1.618,127.742,,
26023.461,7.228,1.67,135.242,,
26021.275,14.728,1.653,132.151,,
26017.709,22.23,1.635,126.448,,
26013.055,29.733,1.77,117.072,,
26008.016,37.239,1.77,80.83,,
26002.561,44.747,1.786,88.33,,
25996.76,52.259,1.802,74.836,,
25991.322,59.775,1.849,64.784,,
25987.105,67.296,1.849,58.277,,
25984.412,74.818,1.849,65.777,,
25983.027,82.341,1.849,73.277,,
25983.057,89.865,1.864,80.777,,
25984.506,97.39,1.864,74.067,,
25987.295,104.915,1.88,81.567,,
25991.115,112.438,1.925,75.715,,
25996.186,119.959,1.925,53.157,,
26001.795,127.478,1.88,79.823,,
26007.359,134.995,1.88,99.154,,
26012.801,142.507,1.88,106.654,,
26018.465,150.016,1.998,114.154,,
26023.395,157.523,2.109,97.034,,
26026.578,165.028,2.123,78.894,,
26027.688,172.53,2.123,98.981,,
26027.625,180.03,2.163,81.242,,
26026.104,187.53,2.163,77.072,,
26023.391,195.03,2.163,84.572,,
26019.32,202.532,2.176,92.072,,
26014.895,210.036,2.176,87.929,,
26010.172,217.541,2.176,117.703,,
26004.662,225.049,2.136,125.203,,
25998.607,232.561,2.136,151.996,,
25993.293,240.079,2.189,159.496,,
25989.252,247.599,2.241,159.797,,
25986.605,255.121,2.202,156.759,,
25985.273,262.644,2.202,169.063,,
25985.367,270.168,2.215,176.563,,
25986.848,277.694,2.215,183.138,,
25989.561,285.218,2.266,190.638,,
25993.641,292.74,2.253,210.06,,
25998.777,300.262,2.202,206.867,,
26004.229,307.782,2.215,202.97,,
26009.684,315.297,2.266,216.567,,
26015.287,322.809,2.228,254.02,,
26021.176,330.319,2.266,241.662,,
26025.711,337.826,2.46,269.652,,
26028.236,345.33,2.46,335.247,,
26029.158,352.832,2.46,342.747,,
26029.281,0.332,2.471,350.247,,
26027.641,7.832,2.436,359.45,,
26024.52,15.333,2.448,6.833,,
26020.854,22.834,2.46,16.172,,
26016.865,30.338,2.401,20.258,,
26012.008,37.843,2.353,33.048,,
26006.215,45.351,2.353,68.231,,
26000.195,52.864,2.353,75.731,,
25995.049,60.381,2.316,83.231,,
25991.215,67.901,2.303,114.736,,
25988.51,75.423,2.291,139.857,,
25987.176,82.946,2.303,157.075,,
25987.32,90.472,2.303,156.92,,
25988.805,97.996,2.316,164.42,,
25991.686,105.519,2.303,164.123,,
25995.965,113.043,2.266,176.937,,
26001.129,120.565,2.266,185.211,,
26006.326,128.084,2.253,198.003,,
26011.861,135.599,2.253,199.462,,
26018.182,143.111,2.253,206.962,,
26024.207,150.622,2.189,214.462,,
26028.41,158.129,2.123,213.407,,
26031.182,165.633,2.123,214.138,,
26032.725,173.134,2.123,242.052,,
26032.6,180.635,2.189,226.517,,
26030.352,188.135,2.189,244.753,,
26026.941,195.635,2.189,252.253,,
26022.834,203.138,2.176,259.753,,
26018.275,210.641,2.176,253.671,,
26012.758,218.147,2.365,289.05,,
26006.566,225.657,2.365,325.703,,
26000.527,233.171,2.413,341.779,,
25995.408,240.688,2.365,353.062,,
25991.297,248.208,2.316,358.715,,
25988.529,255.732,2.316,5.748,,
25987.24,263.257,2.353,16.516,,
25987.439,270.783,2.34,20.379,,
25988.984,278.306,2.34,33.491,,
25992.07,285.83,2.34,40.991,,
25996.352,293.354,2.448,48.491,,
26001.145,300.876,2.448,33.95,,
26006.176,308.394,2.448,41.45,,
26011.818,315.908,2.413,48.95,,
26017.861,323.42,2.413,64.503,,
26023.09,330.93,2.365,72.003,,
26026.723,338.436,2.176,101.266,,
26029.557,345.94,2.189,136,,
26031.035,353.441,2.189,136.563,,
26030.355,0.941,2.189,144.063,,
26027.932,8.442,2.228,151.563,,
26024.701,15.942,2.228,153.482,,
26021.105,23.444,2.266,144.943,,
26016.557,30.948,2.228,139.057,,
26011.006,38.454,2.279,158.004,,
26004.842,45.963,2.316,138.142,,
25999.242,53.477,2.353,108.628,,
25994.463,60.994,2.389,65.91,,
25990.355,68.513,2.436,44.326,,
25987.709,76.036,2.436,28.929,,
25986.598,83.561,2.436,36.429,,
25986.838,91.084,2.471,43.929,,
25988.49,98.607,2.506,42.289,,
25991.654,106.131,2.506,42.284,,
25995.871,113.655,2.506,49.784,,
26000.527,121.177,2.54,57.284,,
26005.752,128.694,2.551,56.375,,
26011.875,136.208,2.551,56.355,,
26017.756,143.721,2.584,63.855,,
26022.74,151.231,2.639,63.838,,
26027.02,158.737,2.606,64.331,,
26029.98,166.241,2.606,95.883,,
26031.215,173.742,2.606,103.383,,
26030.412,181.242,2.551,93.384,,
26027.746,188.742,2.551,109.576,,
26024.873,196.243,2.551,117.076,,
26021.848,203.745,2.562,124.576,,
26017.418,211.248,2.562,138.624,,
26011.752,218.754,2.424,146.124,,
26005.717,226.264,2.46,160.779,,
26000.279,233.778,2.46,165.924,,
25995.348,241.294,2.506,173.424,,
25991.27,248.814,2.517,178.748,,
25988.656,256.338,2.517,185.999,,
25987.607,263.862,2.517,197.43,,
25987.91,271.386,2.562,204.93,,
25989.699,278.909,2.562,246.745,,
25992.887,286.435,2.562,215.441,,
25996.979,293.959,2.506,222.941,,
26001.918,301.479,2.517,219.909,,
26007.588,308.997,2.517,239.639,,
26013.732,316.513,2.506,224.007,,
26019.43,324.026,2.506,223.768,,
26024.256,331.535,2.517,231.268,,
26028.771,339.041,2.517,231.088,,
26032.037,346.544,2.551,238.588,,
26033.023,354.046,2.584,255.208,,
26031.914,1.546,2.617,273.384,,
26029.131,9.046,2.584,291.594,,
26026.088,16.547,2.617,288.567,,
26022.172,24.049,2.671,306.01,,
26017.072,31.553,2.703,321.091,,
26011.279,39.06,2.661,333.785,,
26005.484,46.57,2.628,331.539,,
25999.713,54.084,2.628,332.773,,
25994.354,61.601,2.584,340.273,,
25990.305,69.123,2.551,332.567,,
25987.871,76.647,2.562,324.786,,
25986.809,84.17,2.562,344.956,,
25987.197,91.695,2.528,352.456,,
25989.066,99.221,2.494,355.372,,
25992.117,106.746,2.54,355.755,,
25996.158,114.269,2.54,6.458,,
26001.117,121.789,2.506,13.958,,
26006.795,129.306,2.494,29.631,,
26012.18,136.822,2.494,67.99,,
26017.311,144.333,2.448,75.49,,
26022.16,151.841,2.353,159.548,,
26026.053,159.347,2.389,177.298,,
26028.416,166.85,2.424,176.157,,
26028.602,174.351,2.413,53.591,,
26027.121,181.851,2.377,183.248,,
26024.762,189.352,2.377,189.083,,
26021.605,196.852,2.413,196.583,,
26017.42,204.355,2.448,220.142,,
26012.439,211.859,2.436,350.76,,
26007.203,219.366,2.401,351.335,,
26001.871,226.875,2.401,335.14,,
25996.117,234.387,2.365,342.64,,
25991.025,241.905,2.328,197.381,,
25987.256,249.426,2.424,194.345,,
25984.998,256.949,2.46,323.366,,
25984.074,264.471,2.46,354.192,,
25984.516,271.994,2.46,1.692,,
25986.332,279.519,2.448,9.192,,
25989.219,287.043,2.413,13.028,,
25993.252,294.564,2.377,28.936,,
25998.375,302.084,2.377,72.42,,
26004.004,309.602,2.365,79.92,,
26009.455,317.117,2.377,42.822,,
26014.85,324.628,2.471,32.668,,
26020.359,332.137,2.562,24.789,,
26024.723,339.643,2.595,20.005,,
26026.664,347.147,2.551,25.284,,
26026.787,354.648,2.517,39.722,,
26025.984,2.148,2.483,53.011,,
26024.234,9.648,2.471,68.442,,
26021.084,17.148,2.424,85.675,,
26016.852,24.651,2.328,113.619,,
26012.408,32.155,2.328,136.838,,
26007.379,39.661,2.377,144.338,,
26001.691,47.17,2.377,139.054,,
25995.648,54.684,2.34,146.554,,
25990.605,62.202,2.389,159.214,,
25986.988,69.723,2.389,157.252,,
25984.705,77.245,2.389,164.752,,
25983.773,84.769,2.483,172.252,,
25984.262,92.293,2.483,173.168,,
25986.082,99.817,2.483,180.668,,
25989.127,107.341,2.448,188.168,,
25993.418,114.862,2.483,193.233,,
25998.756,122.383,2.471,206.248,,
26004.078,129.902,2.517,206.066,,
26009.605,137.416,2.517,243.733,,
26015.229,144.927,2.528,251.233,,
26020.709,152.436,2.528,292.296,,
26024.852,159.942,2.528,299.796,,
26026.916,167.445,2.483,307.296,,
26027.287,174.946,2.494,242.268,,
26026.609,182.446,2.483,286.12,,
26024.316,189.947,2.573,255.301,,
26020.82,197.447,2.703,324.495,,
26016.543,204.95,2.661,348.885,,
26011.855,212.454,2.671,345.659,,
26006.803,219.961,2.671,357.817,,
26000.729,227.47,2.639,5.317,,
25994.85,234.984,2.628,15.399,,
25990.063,242.503,2.617,36.556,,
25986.484,250.023,2.562,105.711,,
25984.242,257.545,2.562,158.664,,
25983.342,265.069,2.562,166.164,,
25983.867,272.594,2.517,173.664,,
25985.672,280.118,2.562,184.946,,
25988.764,287.64,2.562,199.709,,
25993.121,295.162,2.65,207.209,,
25998.166,302.683,2.682,329.092,,
26003.199,310.2,2.682,352.014,,
26008.34,317.713,2.682,359.514,,
26013.977,325.224,2.628,7.014,,
26019.193,332.732,2.573,21.923,,
26022.465,340.238,2.528,116.47,,
26024.408,347.741,2.573,178.719,,
26025.025,355.242,2.606,173.167,,
26024.164,2.742,2.606,9.179,,
26021.633,10.242,2.65,16.679,,
26018.26,17.743,2.693,12.261,,
26014.49,25.245,2.693,14.634,,
26010.434,32.749,2.817,22.134,,
26005.348,40.255,2.787,23.126,,
25999.723,47.765,2.787,34.548,,
25994.27,55.278,2.787,42.048,,
25989.725,62.795,2.745,49.548,,
25986.291,70.315,2.827,75.95,,
25984.066,77.836,2.858,62.929,,
25983.244,85.36,2.776,61.973,,
25983.809,92.885,2.776,109.688,,
25985.676,100.408,2.807,117.188,,
25988.838,107.93,2.838,114.624,,
25993.305,115.452,2.807,111.117,,
25998.268,122.973,2.848,128.94,,
26003.574,130.49,2.848,114.937,,
26009.383,138.004,2.838,122.437,,
26015.506,145.515,2.838,139.95,,
26020.746,153.025,2.838,147.45,,
26024.496,160.53,2.838,154.95,,
26026.99,168.033,2.927,162.45,,
26028.166,175.534,2.927,145.546,,
26027.24,183.035,2.966,169.469,,
26024.533,190.535,2.888,166.79,,
26021.281,198.036,2.735,180.784,,
26017.742,205.538,2.827,187.95,,
26013.6,213.042,2.858,201.271,,
26007.926,220.548,2.888,215.322,,
26002.008,228.059,2.917,236.565,,
25996.676,235.573,2.956,267.971,,
25992.045,243.09,2.966,320.618,,
25988.418,250.61,2.937,338.134,,
25986.168,258.133,3.051,337.837,,
25985.404,265.658,3.051,354.657,,
25986.043,273.183,3.134,2.157,,
25988.051,280.707,3.098,8.812,,
25991.492,288.23,3.125,19.399,,
25995.895,295.754,3.042,24.032,,
26000.65,303.274,3.014,48.921,,
26005.939,310.79,3.051,68.813,,
26011.855,318.304,3.125,52.55,,
26017.893,325.816,3.171,44.851,,
26022.641,333.325,3.171,46.399,,
26026.334,340.83,3.18,53.899,,
26028.828,348.333,3.153,55.16,,
26029.816,355.834,3.153,69.479,,
26028.402,3.334,3.18,76.979,,
26025.277,10.834,3.153,76.706,,
26022.148,18.335,3.125,92.15,,
26018.67,25.838,3.125,107.685,,
26013.76,33.342,2.975,115.185,,
26008.246,40.849,2.966,144.927,,
26002.477,48.359,2.956,155.595,,
25997.178,55.873,3.032,165.188,,
25992.561,63.39,3.07,169.569,,
25988.92,70.911,3.07,174.278,,
25986.783,78.434,3.042,181.778,,
25986.111,85.959,3.032,189.067,,
25986.787,93.482,3.023,197.779,,
25988.877,101.005,3.023,203.198,,
25992.295,108.529,3.07,210.698,,
25996.592,116.051,3.061,222.067,,
26001.324,123.571,3.032,224.957,,
26006.855,131.087,3.004,227.989,,
26012.721,138.601,3.042,224.113,,
26018.434,146.113,3.032,239.646,,
26022.982,153.621,3.023,242.434,,
26026.627,161.126,2.985,245.312,,
26029.129,168.629,2.907,244.085,,
26029.561,176.13,2.985,243.616,,
26027.9,183.63,2.985,268.86,,
26025.559,191.13,2.985,276.36,,
26022.838,198.631,2.985,274.084,,
26019.369,206.133,2.907,281.584,,
26014.428,213.637,2.907,279.251,,
26008.992,221.144,2.868,286.751,,
26003.719,228.654,2.827,284.283,,
25998.262,236.168,2.827,281.392,,
25993.381,243.685,2.858,288.892,,
25989.83,251.207,2.888,301.277,,
25987.859,258.731,2.766,312.98,,
25987.268,266.254,2.735,312.393,,
25988.01,273.776,2.682,315.551,,
25990.25,281.3,2.724,318.622,,
25993.586,288.825,2.693,333.252,,
25997.865,296.347,2.787,338.111,,
26003.033,303.866,2.817,350.703,,
26008.869,311.383,2.868,358.884,,
26014.844,318.898,2.817,6.461,,
26020.16,326.409,2.817,14.435,,
26025.156,333.917,2.937,21.935,,
26029.451,341.423,3.079,26.667,,
26031.951,348.926,3.107,29.924,,
26031.951,356.427,3.079,35.925,,
26030.355,3.927,3.079,45.265,,
26028.197,11.427,3.079,52.765,,
26025.367,18.928,3.079,60.265,,
26021.137,26.43,3.107,67.765,,
26016.002,33.935,3.116,72.424,,
26010.398,41.442,3.153,77.048,,
26004.695,48.953,3.153,78.825,,
25999.037,56.468,3.079,86.325,,
25994.066,63.986,3.051,99.694,,
25990.602,71.509,2.975,110.06,,
